1	42239136	42239336
1	42465967	42466167
1	42763750	42763950
1	43040459	43040659
1	43079480	43079680
1	43089462	43089662
1	43553145	43553345
1	43893709	43893909
1	44013647	44013847
1	44014592	44014792
1	44356749	44356949
1	44380990	44381190
1	44421119	44421319
1	44510624	44510824
1	44542736	44542936
1	45171147	45171347
1	45256335	45256535
1	45392989	45393189
1	45536280	45536480
1	45578592	45578792
1	45597844	45598044
1	45604929	45605129
1	45719199	45719399
1	45868429	45868629
1	45986211	45986411
1	46016573	46016773
1	46179699	46179899
1	46643163	46643363
1	46666338	46666538
1	46954920	46955120
1	47026313	47026513
1	47154453	47154653
1	47659335	47659535
1	47731080	47731280
1	47760212	47760412
1	48287255	48287455
1	48332664	48332864
1	48337499	48337699
1	48355533	48355733
1	48748146	48748346
1	48950564	48950764
1	48956113	48956313
1	49002684	49002884
1	49044351	49044551
1	49053803	49054003
1	49059931	49060131
1	49802012	49802212
1	50140159	50140359
1	50395089	50395289
1	50775162	50775362
1	50881445	50881645
1	51399814	51400014
1	51443230	51443430
1	51855338	51855538
1	51887329	51887529
1	51905418	51905618
1	51911135	51911335
1	52262679	52262879
1	52518271	52518471
1	52592137	52592337
1	52852864	52853064
1	52859982	52860182
1	52945480	52945680
1	53309919	53310119
1	53372684	53372884
1	53872168	53872368
1	53885765	53885965
1	54089389	54089589
1	54470470	54470670
1	54758146	54758346
1	54925730	54925930
1	55053381	55053581
1	55169175	55169375
1	55259077	55259277
1	55260349	55260549
1	56029851	56030051
1	56039383	56039583
1	56577889	56578089
1	56681360	56681560
1	56742762	56742962
1	56747590	56747790
1	56748605	56748805
1	56853521	56853721
1	56923093	56923293
1	56981702	56981902
1	57133212	57133412
1	57266119	57266319
1	57291272	57291472
1	57333166	57333366
1	57446467	57446667
1	57586587	57586787
1	57594458	57594658
1	57996672	57996872
1	58057805	58058005
1	58539864	58540064
1	58638456	58638656
1	59027520	59027720
1	59340371	59340571
1	60326067	60326267
1	60745665	60745865
1	60777661	60777861
1	60874078	60874278
1	60927488	60927688
1	60934280	60934480
1	61641351	61641551
1	61896744	61896944
1	62705113	62705313
1	62857342	62857542
1	63035670	63035870
1	63242001	63242201
1	63478172	63478372
1	63573377	63573577
1	63584548	63584748
1	63980064	63980264
1	64922733	64922933
1	64951093	64951293
1	65043335	65043535
1	65239646	65239846
1	65317122	65317322
1	65500813	65501013
1	65544380	65544580
1	65604834	65605034
1	66512383	66512583
1	66569811	66570011
1	67203883	67204083
1	67222235	67222435
1	67301045	67301245
1	67502223	67502423
1	67872319	67872519
1	69015432	69015632
1	69107544	69107744
1	69707895	69708095
1	70069669	70069869
1	70808778	70808978
1	71140339	71140539
1	71151550	71151750
1	71156976	71157176
1	71292316	71292516
1	71833020	71833220
1	71849337	71849537
1	72227031	72227231
1	72347556	72347756
1	72416394	72416594
1	72836155	72836355
1	72907350	72907550
1	73372949	73373149
1	73708531	73708731
1	74101664	74101864
1	74163952	74164152
1	74917437	74917637
1	75048747	75048947
1	75377745	75377945
1	75697332	75697532
1	76208669	76208869
1	76877715	76877915
1	77373059	77373259
1	78529283	78529483
1	78643942	78644142
1	78651201	78651401
1	78944183	78944383
1	79003604	79003804
1	79066444	79066644
1	81675366	81675566
1	81802501	81802701
1	82030699	82030899
1	82087634	82087834
1	82100858	82101058
1	82152118	82152318
1	82273015	82273215
1	82525093	82525293
1	82713251	82713451
1	83500849	83501049
1	83820021	83820221
1	84036765	84036965
1	84282501	84282701
1	84359330	84359530
1	84401401	84401601
1	85067389	85067589
1	85231570	85231770
1	85244403	85244603
1	86101937	86102137
1	86290304	86290504
1	86325715	86325915
1	86457973	86458173
1	86479765	86479965
1	87487345	87487545
1	87560529	87560729
1	87589731	87589931
1	87603741	87603941
1	87694189	87694389
1	87718890	87719090
1	88692833	88693033
1	89259700	89259900
1	89825990	89826190
1	90180971	90181171
1	90299392	90299592
1	90440552	90440752
1	90964943	90965143
1	91142634	91142834
1	91144956	91145156
1	91250583	91250783
1	91362909	91363109
1	91625044	91625244
1	91955793	91955993
1	92055470	92055670
1	92071700	92071900
1	92225074	92225274
1	92259367	92259567
1	92327259	92327459
1	92552619	92552819
1	92820917	92821117
1	92825474	92825674
1	92896414	92896614
1	92898972	92899172
1	93195797	93195997
1	93212676	93212876
1	93304754	93304954
1	93607820	93608020
1	93852366	93852566
1	94912522	94912722
1	94921537	94921737
1	94934009	94934209
1	94940885	94941085
1	95218112	95218312
1	95222511	95222711
1	95967287	95967487
1	96664710	96664910
1	97532290	97532490
1	97703590	97703790
1	98108889	98109089
1	98231957	98232157
1	98333119	98333319
1	98543682	98543882
1	99778262	99778462
1	99944789	99944989
1	100650272	100650472
1	100702585	100702785
1	101087220	101087420
1	101165800	101166000
1	101753837	101754037
1	102215590	102215790
1	103286033	103286233
1	104173221	104173421
1	104986720	104986920
1	105545888	105546088
1	106180053	106180253
1	108288738	108288938
1	108427055	108427255
1	108577929	108578129
1	108661592	108661792
1	108989914	108990114
1	109162484	109162684
1	109224592	109224792
1	109421331	109421531
1	109741794	109741994
1	109835401	109835601
1	109869642	109869842
1	109895262	109895462
1	110446846	110447046
1	110660399	110660599
1	110825483	110825683
1	112915754	112915954
1	113158949	113159149
1	114811472	114811672
1	114965545	114965745
1	115217716	115217916
1	116528437	116528637
1	116906978	116907178
1	116945237	116945437
1	117832197	117832397
1	119945843	119946043
1	120936639	120936839
1	121005602	121005802
1	121173078	121173278
1	121365374	121365574
1	121460943	121461143
1	121980224	121980424
1	122753439	122753639
1	123925448	123925648
1	124047078	124047278
1	126094679	126094879
1	126728289	126728489
1	131513774	131513974
1	132401150	132401350
1	132606806	132607006
1	132646817	132647017
1	133059551	133059751
1	133239509	133239709
1	134046193	134046393
1	140038714	140038914
1	141416814	141417014
1	141669563	141669763
1	145825169	145825369
1	146472999	146473199
1	146930007	146930207
1	148201027	148201227
1	148409388	148409588
1	148520926	148521126
1	148821439	148821639
1	148833208	148833408
1	149354217	149354417
1	149450510	149450710
1	150417352	150417552
1	151514543	151514743
1	151629680	151629880
1	152031976	152032176
1	152104198	152104398
1	152114303	152114503
1	152671090	152671290
1	152753703	152753903
1	152893737	152893937
1	153223479	153223679
1	153357054	153357254
1	154143758	154143958
1	154152291	154152491
1	155962505	155962705
1	156208656	156208856
1	156221484	156221684
1	156875306	156875506
1	156879708	156879908
1	156927828	156928028
1	157115668	157115868
1	157117928	157118128
1	157517333	157517533
1	157831829	157832029
1	157946600	157946800
1	158281874	158282074
1	158438310	158438510
1	158763461	158763661
1	159023926	159024126
1	159138903	159139103
1	159721836	159722036
1	161548379	161548579
1	161627473	161627673
1	162132985	162133185
1	162371379	162371579
1	162454549	162454749
1	162457675	162457875
1	162459934	162460134
1	162679290	162679490
1	162685244	162685444
1	162763470	162763670
1	163076602	163076802
1	163425526	163425726
1	163602829	163603029
1	164112379	164112579
1	165210023	165210223
1	165928849	165929049
1	166148316	166148516
1	166194205	166194405
1	166290017	166290217
1	166879596	166879796
1	167319608	167319808
1	167320854	167321054
1	167707103	167707303
1	167760674	167760874
1	168126570	168126770
1	168459361	168459561
1	168550479	168550679
1	168645277	168645477
1	168777092	168777292
1	169188683	169188883
1	171255792	171255992
1	172178990	172179190
1	172385780	172385980
1	172413327	172413527
1	172424801	172425001
1	172719881	172720081
1	172772727	172772927
1	172783218	172783418
1	174769824	174770024
1	174876365	174876565
1	175149191	175149391
1	175156459	175156659
1	175165094	175165294
1	175355431	175355631
1	175379230	175379430
1	175837285	175837485
1	176352972	176353172
1	176493997	176494197
1	176560798	176560998
1	177146439	177146639
1	177242413	177242613
1	177826478	177826678
1	177983011	177983211
1	178752941	178753141
1	178802657	178802857
1	178992700	178992900
1	179540454	179540654
1	179580062	179580262
1	180015049	180015249
1	180047153	180047353
1	181302296	181302496
1	181574405	181574605
1	181857138	181857338
1	181873736	181873936
1	182277705	182277905
1	182480398	182480598
1	182597399	182597599
1	184021453	184021653
1	184228009	184228209
1	184642767	184642967
1	184905001	184905201
1	185335939	185336139
1	185557707	185557907
1	185571360	185571560
1	185882003	185882203
1	185910108	185910308
1	186085115	186085315
1	186203197	186203397
1	186800993	186801193
1	187058333	187058533
1	187483327	187483527
1	188722192	188722392
1	189809544	189809744
1	190050158	190050358
1	190082241	190082441
1	190182766	190182966
1	190215533	190215733
1	190232133	190232333
1	190269983	190270183
1	190291855	190292055
1	190384803	190385003
1	190386792	190386992
1	190427916	190428116
1	190620442	190620642
1	190651228	190651428
1	191127290	191127490
1	191269344	191269544
1	191765781	191765981
1	191772462	191772662
1	192567958	192568158
1	192679004	192679204
1	192971642	192971842
1	192990742	192990942
1	193347942	193348142
1	193452234	193452434
1	193622603	193622803
1	193767345	193767545
1	193840372	193840572
1	194350789	194350989
1	194361481	194361681
1	194371028	194371228
1	194696802	194697002
1	194780364	194780564
1	195032107	195032307
1	195611338	195611538
1	195672177	195672377
1	195811082	195811282
1	195968800	195969000
1	196930493	196930693
1	196949232	196949432
1	197048109	197048309
1	197065431	197065631
1	197111232	197111432
1	197349344	197349544
1	197631274	197631474
1	197643120	197643320
1	197653590	197653790
1	197693132	197693332
1	197759667	197759867
1	197921512	197921712
1	198008591	198008791
1	198042947	198043147
1	198157535	198157735
1	198291511	198291711
1	198538425	198538625
1	198619416	198619616
1	199201197	199201397
1	199650665	199650865
1	199653129	199653329
1	199830798	199830998
1	199912437	199912637
1	199987811	199988011
1	200030515	200030715
1	200038307	200038507
1	200054867	200055067
1	200257955	200258155
1	200653225	200653425
1	200663618	200663818
1	200674561	200674761
1	201105364	201105564
1	201435845	201436045
1	201466671	201466871
1	201952543	201952743
1	201963868	201964068
1	202184018	202184218
1	202365647	202365847
1	202412581	202412781
1	202462139	202462339
1	202896335	202896535
1	203011330	203011530
1	203127933	203128133
1	203134892	203135092
1	203180554	203180754
1	203194953	203195153
1	203318985	203319185
1	203325063	203325263
1	204391627	204391827
1	204609167	204609367
1	204670763	204670963
1	204746474	204746674
1	204774734	204774934
1	205240520	205240720
1	205441653	205441853
1	206935144	206935344
1	207480666	207480866
1	208259134	208259334
1	208899593	208899793
1	210131341	210131541
1	210188259	210188459
1	210369403	210369603
1	210460148	210460348
1	210551891	210552091
1	211231387	211231587
1	211962749	211962949
1	212018629	212018829
1	212110855	212111055
1	212204789	212204989
1	212472575	212472775
1	212544222	212544422
1	212964252	212964452
1	213511412	213511612
1	213518039	213518239
1	213570714	213570914
1	213697299	213697499
1	214050276	214050476
1	214312129	214312329
1	214317538	214317738
1	214435422	214435622
1	214504449	214504649
1	214526767	214526967
1	214590125	214590325
1	215233967	215234167
1	215751950	215752150
1	216172768	216172968
1	216280809	216281009
1	216417248	216417448
1	216441405	216441605
1	216642634	216642834
1	216770119	216770319
1	217005475	217005675
1	217014663	217014863
1	217042139	217042339
1	217646645	217646845
1	217824235	217824435
1	217883768	217883968
1	218141137	218141337
1	218307035	218307235
1	218501597	218501797
1	218856097	218856297
1	220546798	220546998
1	220711264	220711464
1	220775997	220776197
1	221634567	221634767
1	221793470	221793670
1	222321170	222321370
1	222402768	222402968
1	222592477	222592677
1	223070701	223070901
1	223326078	223326278
1	223361514	223361714
1	223831615	223831815
1	224461645	224461845
1	225168167	225168367
1	225785521	225785721
1	225928853	225929053
1	226377362	226377562
1	226568396	226568596
1	226858670	226858870
1	227162251	227162451
1	227219470	227219670
1	227374950	227375150
1	227435145	227435345
1	227576614	227576814
1	227715533	227715733
1	227863848	227864048
1	228140964	228141164
1	228404124	228404324
1	228431752	228431952
1	228691462	228691662
1	228759681	228759881
1	228773281	228773481
1	229015954	229016154
1	229272377	229272577
1	229285966	229286166
1	229761274	229761474
1	229830101	229830301
1	229856999	229857199
1	229864350	229864550
1	230206404	230206604
1	230233431	230233631
1	230381241	230381441
1	230528138	230528338
1	230539849	230540049
1	231125467	231125667
1	231148076	231148276
1	231454498	231454698
1	231780347	231780547
1	231866965	231867165
1	231884837	231885037
1	231950749	231950949
1	232168206	232168406
1	232437039	232437239
1	232524847	232525047
1	232700489	232700689
1	232731949	232732149
1	233453704	233453904
1	233906760	233906960
1	234077972	234078172
1	234151528	234151728
1	234153633	234153833
1	234341106	234341306
1	234490608	234490808
1	234901724	234901924
1	234907769	234907969
1	234979640	234979840
1	235260755	235260955
1	235324588	235324788
1	235773200	235773400
1	235801543	235801743
1	235866926	235867126
1	235941488	235941688
1	236001755	236001955
1	236311385	236311585
1	236340758	236340958
1	236593394	236593594
1	237024300	237024500
1	237749121	237749321
1	238611378	238611578
1	238687683	238687883
1	238893743	238893943
1	238900885	238901085
1	238935858	238936058
1	239016200	239016400
1	239120456	239120656
1	239314483	239314683
1	239417051	239417251
1	239464224	239464424
1	239984398	239984598
1	240245838	240246038
1	241003971	241004171
1	241027402	241027602
1	241075403	241075603
1	241078045	241078245
1	242038327	242038527
1	242193316	242193516
1	242207429	242207629
1	242995205	242995405
1	243649039	243649239
1	243900336	243900536
1	244492408	244492608
1	244942989	244943189
1	246053652	246053852
1	246218750	246218950
1	246593263	246593463
1	246792926	246793126
1	247101162	247101362
1	247475930	247476130
1	248269320	248269520
1	248290220	248290420
1	248572303	248572503
1	248598916	248599116
1	249308173	249308373
1	249590239	249590439
1	250304486	250304686
1	250452125	250452325
1	252344842	252345042
1	252350157	252350357
1	252528247	252528447
1	252662299	252662499
1	252673540	252673740
1	252788556	252788756
1	252952411	252952611
1	253090966	253091166
1	253144330	253144530
1	253158652	253158852
1	253353331	253353531
1	253361920	253362120
1	253384166	253384366
1	253389861	253390061
1	254193545	254193745
1	254416132	254416332
1	254670366	254670566
1	255035590	255035790
1	255235558	255235758
1	255243028	255243228
1	255278889	255279089
1	255291376	255291576
1	255417859	255418059
1	255758368	255758568
1	255821568	255821768
1	255822921	255823121
1	255832172	255832372
1	255863489	255863689
1	255869759	255869959
1	256100922	256101122
1	256162631	256162831
1	256484252	256484452
1	256579243	256579443
1	256643288	256643488
1	257135807	257136007
1	257222962	257223162
1	257338328	257338528
1	257352504	257352704
1	257406267	257406467
1	257763106	257763306
1	257917002	257917202
1	258177522	258177722
1	258518674	258518874
1	258602420	258602620
1	258843899	258844099
1	259065748	259065948
1	259290995	259291195
1	259504134	259504334
1	259579528	259579728
1	259827771	259827971
1	260633212	260633412
1	260870673	260870873
1	260932356	260932556
1	261046788	261046988
1	261052672	261052872
1	261228003	261228203
1	261795004	261795204
1	261820771	261820971
1	262010827	262011027
1	262541668	262541868
1	262555113	262555313
1	262557042	262557242
1	262568204	262568404
1	263010813	263011013
1	263024733	263024933
1	263055674	263055874
1	263065350	263065550
1	263157586	263157786
1	263242759	263242959
1	263282987	263283187
1	263440735	263440935
1	263450618	263450818
1	263685803	263686003
1	264223613	264223813
1	264687685	264687885
1	264842150	264842350
1	264975501	264975701
1	265098275	265098475
1	265338348	265338548
1	265483719	265483919
1	265504049	265504249
1	265610761	265610961
1	265764663	265764863
1	265774624	265774824
1	266338228	266338428
1	266420107	266420307
1	267266561	267266761
1	267321510	267321710
1	267364442	267364642
1	267371472	267371672
1	267641947	267642147
1	267653736	267653936
1	267909872	267910072
1	268447841	268448041
1	268505726	268505926
1	269056193	269056393
1	269774509	269774709
1	269799112	269799312
1	269974243	269974443
1	270116608	270116808
1	270183589	270183789
1	270251781	270251981
1	270252817	270253017
1	270327409	270327609
1	270860053	270860253
1	270864566	270864766
1	270872179	270872379
1	270920750	270920950
1	270957842	270958042
1	270980065	270980265
1	270983276	270983476
1	270984426	270984626
1	271129609	271129809
1	271210266	271210466
1	271222576	271222776
1	271398477	271398677
1	271710917	271711117
1	271743045	271743245
1	271749047	271749247
1	271943486	271943686
1	272605965	272606165
1	272676457	272676657
1	272689765	272689965
1	272713541	272713741
1	272769821	272770021
1	273082463	273082663
1	273466305	273466505
1	273678302	273678502
1	273761019	273761219
1	273826033	273826233
1	274045230	274045430
1	274054109	274054309
1	274086453	274086653
1	275159368	275159568
1	275609887	275610087
1	275938502	275938702
1	275955287	275955487
1	276656575	276656775
1	277126028	277126228
1	277128394	277128594
1	277130147	277130347
1	277135323	277135523
1	277201618	277201818
1	277352497	277352697
1	277636546	277636746
1	277641271	277641471
1	277647898	277648098
1	277729870	277730070
1	278031362	278031562
1	278134784	278134984
1	278149204	278149404
1	278213811	278214011
1	278510637	278510837
1	278532877	278533077
1	278709266	278709466
1	279337040	279337240
1	279348252	279348452
1	279918485	279918685
1	279935618	279935818
1	279946409	279946609
1	280259723	280259923
1	280543734	280543934
1	280696431	280696631
1	280773373	280773573
1	280910820	280911020
1	281222712	281222912
1	281231522	281231722
1	281244988	281245188
1	281797414	281797614
1	281973700	281973900
1	282391735	282391935
1	282400919	282401119
1	282498547	282498747
1	282747530	282747730
1	283124091	283124291
1	283161865	283162065
1	283191811	283192011
1	283196049	283196249
1	283408109	283408309
1	283423366	283423566
1	283481612	283481812
1	284168685	284168885
1	284233325	284233525
1	284244562	284244762
1	284247366	284247566
1	284334797	284334997
1	284499818	284500018
1	284605165	284605365
1	284650285	284650485
1	284693762	284693962
1	284959552	284959752
1	285036391	285036591
1	285342365	285342565
1	285819064	285819264
1	285865172	285865372
1	285871805	285872005
1	285939128	285939328
1	286125804	286126004
1	286204519	286204719
1	286352613	286352813
1	286424732	286424932
1	286634044	286634244
1	286738532	286738732
1	286744008	286744208
1	286755865	286756065
1	287012611	287012811
1	287022306	287022506
1	287061866	287062066
1	287182860	287183060
1	287588203	287588403
1	287597228	287597428
1	287658007	287658207
1	287878202	287878402
1	288458557	288458757
1	288700981	288701181
1	288720740	288720940
1	288761178	288761378
1	289176930	289177130
1	289182356	289182556
1	290212686	290212886
1	290231035	290231235
1	290271208	290271408
1	290282676	290282876
1	290437265	290437465
1	290671059	290671259
1	291065308	291065508
1	291163564	291163764
1	291180782	291180982
1	291552795	291552995
1	291561633	291561833
1	291595797	291595997
1	291605209	291605409
1	291612920	291613120
1	291821676	291821876
1	292332475	292332675
1	292475923	292476123
1	292764307	292764507
1	292904792	292904992
1	292946653	292946853
1	293105494	293105694
1	293194472	293194672
1	293921450	293921650
1	294016228	294016428
1	294119526	294119726
1	294122130	294122330
1	294260517	294260717
1	294631447	294631647
1	294665849	294666049
1	294671900	294672100
1	294744781	294744981
1	294901235	294901435
1	294963431	294963631
1	294980888	294981088
1	295471603	295471803
1	295590308	295590508
1	295684246	295684446
1	295775446	295775646
1	295783462	295783662
1	295791945	295792145
1	295995707	295995907
1	296033888	296034088
1	296184771	296184971
1	296305419	296305619
1	296316299	296316499
1	296749367	296749567
1	297188355	297188555
1	297244098	297244298
1	297400938	297401138
1	297444489	297444689
1	297600954	297601154
1	297611541	297611741
1	297750356	297750556
1	297762125	297762325
1	297882557	297882757
1	298046799	298046999
1	298050655	298050855
1	298100500	298100700
1	298106620	298106820
1	298414979	298415179
1	298426689	298426889
1	298535754	298535954
1	299188198	299188398
1	299203045	299203245
1	299417353	299417553
1	299438860	299439060
1	299444462	299444662
1	299505344	299505544
1	300140125	300140325
1	300210477	300210677
1	300248919	300249119
1	300509233	300509433
1	300612579	300612779
1	300742211	300742411
1	300816447	300816647
1	301300305	301300505
1	301478850	301479050
1	301661825	301662025
1	301722594	301722794
1	301728545	301728745
1	302131236	302131436
1	302144802	302145002
1	302358792	302358992
1	302365512	302365712
1	302535229	302535429
1	303356446	303356646
1	303375346	303375546
1	303405259	303405459
1	303411251	303411451
1	303456193	303456393
1	303625689	303625889
1	303633878	303634078
1	303826051	303826251
1	304196481	304196681
1	304515710	304515910
1	304525752	304525952
1	304861554	304861754
1	304952902	304953102
1	305017867	305018067
1	305073922	305074122
1	305075711	305075911
1	305106460	305106660
1	305587704	305587904
1	305732323	305732523
1	306359407	306359607
1	306638131	306638331
1	306970556	306970756
10	129730	129930
10	278078	278278
10	602517	602717
10	688720	688920
10	825799	825999
10	1048367	1048567
10	1504002	1504202
10	1600217	1600417
10	1653834	1654034
10	1689411	1689611
10	1779507	1779707
10	1788863	1789063
10	2006202	2006402
10	2013441	2013641
10	2217880	2218080
10	2229189	2229389
10	2264368	2264568
10	2269696	2269896
10	2365740	2365940
10	2756393	2756593
10	2768484	2768684
10	2774261	2774461
10	3598682	3598882
10	3732925	3733125
10	4037156	4037356
10	4039029	4039229
10	4193305	4193505
10	4215366	4215566
10	4216825	4217025
10	4236008	4236208
10	4280087	4280287
10	4297967	4298167
10	4344712	4344912
10	4349218	4349418
10	4673611	4673811
10	4739592	4739792
10	5599218	5599418
10	5601245	5601445
10	5628021	5628221
10	5639205	5639405
10	5732164	5732364
10	5747027	5747227
10	5942372	5942572
10	6095823	6096023
10	6097973	6098173
10	6205850	6206050
10	6297564	6297764
10	6887527	6887727
10	6915516	6915716
10	6922928	6923128
10	7862224	7862424
10	8282162	8282362
10	8418773	8418973
10	8652639	8652839
10	8735061	8735261
10	8772301	8772501
10	9599049	9599249
10	10406961	10407161
10	10409871	10410071
10	12154440	12154640
10	12482041	12482241
10	12787057	12787257
10	12854853	12855053
10	13069166	13069366
10	13164938	13165138
10	13789139	13789339
10	13882233	13882433
10	14227306	14227506
10	14651037	14651237
10	15189009	15189209
10	15705727	15705927
10	15735500	15735700
10	16005881	16006081
10	16081079	16081279
10	16399870	16400070
10	16409699	16409899
10	17078255	17078455
10	18098074	18098274
10	18388000	18388200
10	18679941	18680141
10	19208407	19208607
10	20890862	20891062
10	21132582	21132782
10	22056920	22057120
10	22803627	22803827
10	22947999	22948199
10	23006289	23006489
10	23864540	23864740
10	25057933	25058133
10	25086420	25086620
10	25213628	25213828
10	25214879	25215079
10	25481192	25481392
10	26307596	26307796
10	27170166	27170366
10	28692756	28692956
10	28982910	28983110
10	29569408	29569608
10	30588978	30589178
10	30601540	30601740
10	31543165	31543365
10	31960683	31960883
10	33717592	33717792
10	34317826	34318026
10	34383806	34384006
10	35179302	35179502
10	35480907	35481107
10	35679273	35679473
10	35751387	35751587
10	36138179	36138379
10	37934946	37935146
10	37940979	37941179
10	38228774	38228974
10	39166729	39166929
10	39277981	39278181
